Engine_ID,Cycle,Operational_Setting_1,Operational_Setting_2,Sensor_2,Sensor_3,Sensor_4,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,Sensor_20,Sensor_21,Engine_Life,RUL,Engine_Status,Average_Sensor_Value,Sensor_Variability
37,6,0.0012,0.0004,641.81,1588.21,1404.35,21.61,553.36,2388.08,9044.63,47.39,521.9,2388.13,8129.16,8.4226,391,38.87,23.3251,170,164,Healthy,1812.6831799999998,2874.148284322767
37,7,0.0028,0.0001,642.35,1592.92,1401.08,21.61,554.24,2388.12,9048.44,47.35,521.9,2388.09,8125.11,8.4142,391,38.92,23.3192,170,163,Healthy,1812.85756,2874.1619362770402
37,8,0.0012,-0.0004,642.75,1590.43,1414.15,21.61,554.12,2388.1,9037.8,47.49,521.8,2388.07,8129.08,8.4259,390,38.78,23.3021,170,162,Healthy,1813.0605333333333,2872.7851432127045
37,9,0.0004,-0.0005,642.31,1586.53,1402.66,21.61,553.96,2388.14,9043.44,47.41,521.87,2388.06,8120.23,8.4134,393,39.0,23.2373,170,161,Healthy,1811.9913800000002,2872.4542042911207
37,10,-0.0009,0.0003,643.42,1583.09,1403.06,21.61,553.83,2388.06,9044.81,47.42,521.19,2388.07,8127.12,8.3981,393,39.04,23.3901,170,160,Healthy,1812.3672133333334,2873.781310244858
37,11,0.007,0.0004,642.61,1581.38,1402.61,21.61,554.28,2388.09,9041.31,47.48,521.56,2388.1,8123.79,8.4051,394,38.81,23.2653,170,159,Healthy,1811.8200266666668,2872.6197670162396
37,12,-0.0045,0.0,643.03,1595.92,1408.37,21.61,553.59,2388.1,9047.06,47.35,521.44,2388.1,8128.02,8.4237,392,38.97,23.4243,170,158,Healthy,1813.6938666666667,2874.252605115532
37,13,-0.0025,0.0001,642.46,1591.6,1412.52,21.61,553.71,2388.08,9053.06,47.54,521.78,2388.09,8123.54,8.4379,391,38.97,23.3851,170,157,Healthy,1813.7188666666668,2874.640444352739
37,14,-0.0039,0.0003,643.24,1591.89,1401.8,21.61,553.78,2388.12,9055.67,47.41,521.68,2388.14,8131.0,8.4266,393,38.8,23.345,170,156,Healthy,1813.8607733333333,2876.3109871183906
37,15,0.0032,0.0003,642.34,1594.41,1404.49,21.61,553.5,2388.06,9045.05,47.53,521.72,2388.11,8126.83,8.4421,393,39.04,23.3592,170,155,Healthy,1813.1660866666668,2873.721239185046
37,16,0.0019,-0.0002,642.33,1587.32,1408.82,21.61,554.09,2388.04,9049.37,47.54,521.24,2388.16,8133.05,8.4128,393,38.97,23.1965,170,154,Healthy,1813.67662,2875.4783021313756
37,17,0.0007,-0.0003,642.32,1587.45,1413.91,21.61,554.34,2388.12,9047.32,47.43,521.94,2388.1,8128.72,8.4158,392,38.66,23.3304,170,153,Healthy,1813.5777466666666,2874.396602707448
37,18,0.0003,-0.0004,642.52,1595.98,1408.33,21.61,553.4,2388.04,9047.15,47.47,521.73,2388.13,8128.47,8.4277,394,38.89,23.3713,170,152,Healthy,1813.8345999999997,2874.28035193201
37,19,0.0007,-0.0003,642.64,1584.77,1403.72,21.61,553.96,2388.07,9048.64,47.46,521.75,2388.12,8130.34,8.426,392,38.85,23.3438,170,151,Healthy,1812.9133199999997,2875.00316321159
37,20,0.0057,0.0003,642.32,1592.11,1407.08,21.61,553.23,2388.06,9041.88,47.45,521.35,2388.06,8124.57,8.4123,393,38.83,23.2338,170,150,Healthy,1812.7464066666669,2872.823004086374
37,21,-0.0001,0.0001,643.06,1588.47,1401.8,21.61,553.74,2388.07,9042.21,47.57,521.21,2388.13,8121.33,8.4245,393,38.85,23.3026,170,149,Healthy,1812.0518066666664,2872.4059853222107
37,22,0.0032,-0.0001,642.52,1591.28,1410.47,21.61,554.03,2388.09,9044.74,47.5,521.44,2388.09,8120.54,8.424,392,38.82,23.3173,170,148,Healthy,1812.8580866666668,2872.671852853372
37,23,-0.0023,0.0001,642.29,1589.51,1409.31,21.61,554.34,2388.1,9045.04,47.42,521.38,2388.1,8120.53,8.4339,391,38.96,23.2952,170,147,Healthy,1812.6212733333332,2872.7780546985223
37,24,-0.001,0.0003,642.4,1591.92,1409.21,21.61,553.37,2388.11,9044.73,47.29,521.63,2388.11,8122.41,8.4412,394,39.03,23.3359,170,146,Healthy,1813.0398066666667,2872.9188516747918
37,25,0.0018,-0.0003,642.71,1586.02,1399.81,21.61,553.95,2388.1,9050.83,47.54,521.84,2388.08,8122.29,8.4139,393,38.91,23.3409,170,145,Healthy,1812.4296533333334,2874.1214103120305
37,26,-0.0047,0.0001,642.42,1594.25,1414.05,21.61,553.07,2388.12,9047.02,47.53,521.39,2388.14,8128.52,8.4296,393,38.9,23.3782,170,144,Healthy,1813.98852,2874.2742759100397
37,27,0.0001,0.0001,643.07,1588.2,1404.08,21.61,553.52,2388.12,9051.33,47.49,521.44,2388.1,8129.74,8.4047,393,38.98,23.4082,170,143,Healthy,1813.366193333333,2875.337048625107
37,28,0.0017,-0.0003,642.21,1581.71,1401.31,21.61,554.1,2388.05,9039.75,47.48,521.9,2388.1,8127.02,8.4521,392,38.84,23.2769,170,142,Healthy,1811.7206,2872.930174837712
37,29,-0.0014,0.0003,642.39,1590.63,1409.33,21.61,554.52,2388.11,9049.22,47.46,521.68,2388.15,8132.09,8.4431,393,38.84,23.3194,170,141,Healthy,1813.9195,2875.25098487382
37,30,-0.003,0.0002,642.22,1584.79,1412.19,21.61,553.39,2388.09,9045.62,47.57,521.84,2388.08,8123.37,8.4157,392,38.92,23.322,170,140,Healthy,1812.7618466666668,2873.3015596079335
37,31,0.0026,0.0003,642.39,1587.81,1404.79,21.61,553.72,2388.13,9044.68,47.57,521.31,2388.1,8123.31,8.4139,393,38.96,23.3071,170,139,Healthy,1812.4734,2873.146756480107
37,32,0.0003,-0.0002,642.64,1582.31,1409.24,21.61,553.82,2388.16,9036.3,47.58,521.86,2388.06,8125.6,8.4357,393,39.07,23.236,170,138,Healthy,1812.0614466666668,2871.9549317891847
37,33,-0.0027,0.0002,642.67,1590.11,1402.02,21.61,553.48,2388.09,9047.83,47.56,521.96,2388.15,8127.28,8.4365,392,38.96,23.4055,170,137,Healthy,1812.9041333333332,2874.360401161401
37,34,-0.0009,-0.0004,642.58,1585.84,1406.21,21.61,553.95,2388.13,9057.51,47.31,521.91,2388.03,8123.97,8.4177,392,38.9,23.3303,170,136,Healthy,1813.3132000000005,2875.5698701655865
37,35,0.0026,-0.0003,642.14,1585.78,1405.47,21.61,554.01,2388.13,9042.51,47.54,521.24,2388.08,8127.25,8.4185,392,38.9,23.2039,170,135,Healthy,1812.418826666667,2873.4232977095558
37,36,-0.0005,0.0001,642.56,1583.7,1401.22,21.61,553.08,2388.05,9044.77,47.46,522.36,2388.14,8125.8,8.4442,392,38.97,23.3966,170,134,Healthy,1812.1040533333335,2873.6282907974264
37,37,0.0006,-0.0003,642.94,1587.96,1407.31,21.61,553.85,2388.08,9049.02,47.53,521.53,2388.08,8124.59,8.4299,391,38.96,23.3027,170,133,Healthy,1812.9461733333335,2874.145376686305
37,38,-0.0012,-0.0,642.68,1592.84,1413.0,21.61,553.59,2388.09,9045.3,47.53,521.72,2388.12,8124.35,8.4251,393,38.84,23.3244,170,132,Healthy,1813.4946333333335,2873.2990292533245
37,39,0.0016,0.0004,642.39,1589.76,1400.73,21.61,554.17,2388.11,9052.8,47.32,521.79,2388.14,8128.21,8.4036,393,39.02,23.268,170,131,Healthy,1813.2481066666667,2875.3874581357745
37,40,-0.0001,0.0003,642.79,1585.6,1399.48,21.61,553.85,2388.08,9044.98,47.39,521.25,2388.13,8121.51,8.4136,391,39.08,23.2388,170,130,Healthy,1811.76016,2873.0470333769094
37,41,-0.0029,-0.0003,642.45,1584.82,1402.73,21.61,552.91,2388.12,9047.4,47.36,521.56,2388.13,8129.21,8.4021,393,38.85,23.32,170,129,Healthy,1812.6581399999998,2874.6292421702033
37,42,0.0013,0.0002,642.73,1584.07,1403.36,21.61,553.41,2388.11,9034.32,47.38,522.03,2388.1,8130.47,8.4654,392,38.87,23.2979,170,128,Healthy,1811.8815533333334,2872.466932057547
37,43,-0.0011,-0.0,642.59,1580.0,1407.56,21.61,553.29,2388.1,9041.93,47.48,521.7,2388.1,8128.4,8.4499,393,38.85,23.3694,170,127,Healthy,1812.2952866666667,2873.466793467595
37,44,-0.0016,0.0003,642.19,1593.57,1411.21,21.61,553.5,2388.12,9040.52,47.49,521.3,2388.17,8124.42,8.444,392,38.88,23.2111,170,126,Healthy,1812.9756733333334,2872.5358925598234
37,45,0.003,-0.0002,642.55,1585.72,1406.68,21.61,553.88,2388.14,9046.28,47.68,521.85,2388.05,8126.67,8.435,392,38.72,23.3284,170,125,Healthy,1812.7728933333335,2873.965846848343
37,46,0.0027,-0.0,642.77,1586.48,1405.59,21.61,553.94,2388.11,9045.47,47.3,522.11,2388.11,8127.52,8.4227,392,39.0,23.2755,170,124,Healthy,1812.7805466666664,2873.95140653669
37,47,0.0048,-0.0005,642.5,1588.93,1403.14,21.61,553.71,2388.11,9036.06,47.47,521.81,2388.06,8124.61,8.4613,393,39.1,23.3444,170,123,Healthy,1811.99438,2871.7865925790525
37,48,-0.0012,-0.0003,642.33,1586.64,1401.04,21.61,553.6,2388.14,9048.65,47.59,521.59,2388.12,8124.65,8.406,392,38.8,23.3524,170,122,Healthy,1812.43456,2874.1523278125705
37,49,-0.0009,-0.0004,642.35,1586.63,1406.91,21.61,553.15,2388.12,9046.52,47.45,521.92,2388.08,8127.76,8.4418,392,38.73,23.416,170,121,Healthy,1812.8725200000001,2874.2046087219132
37,50,0.0,-0.0005,642.14,1587.79,1400.96,21.61,553.73,2388.16,9043.88,47.45,521.88,2388.07,8124.68,8.4407,393,38.97,23.3188,170,120,Healthy,1812.2719666666667,2873.248764151353
37,51,-0.0003,-0.0001,642.05,1591.66,1404.84,21.61,553.35,2388.1,9042.18,47.49,522.0,2388.13,8124.96,8.4235,393,38.91,23.2631,170,119,Healthy,1812.66444,2872.9409756500418
37,52,-0.0024,-0.0,642.54,1587.28,1398.83,21.61,553.57,2388.05,9044.02,47.44,521.73,2388.1,8130.06,8.4506,393,38.97,23.3561,170,118,Healthy,1812.4671133333336,2874.138468506999
37,53,0.0007,0.0,642.5,1585.21,1402.36,21.61,553.37,2388.14,9039.24,47.35,521.46,2388.13,8124.51,8.4276,393,38.97,23.247,170,117,Healthy,1811.8349733333337,2872.411233123585
37,54,0.0035,-0.0003,642.84,1595.39,1406.71,21.61,553.36,2388.1,9048.38,47.51,521.84,2388.1,8124.56,8.4198,392,38.94,23.2281,170,116,Healthy,1813.3991933333334,2873.969806640433
37,55,-0.0028,-0.0001,642.24,1595.6,1404.91,21.61,552.65,2388.13,9048.35,47.59,521.39,2388.18,8129.0,8.4652,394,38.73,23.3556,170,115,Healthy,1813.6133866666667,2874.6612568690393
37,56,-0.0047,-0.0,642.49,1590.94,1410.27,21.61,553.78,2388.17,9048.07,47.54,521.48,2388.09,8132.81,8.4319,393,38.93,23.3576,170,114,Healthy,1813.9313000000002,2875.164150588623
37,57,-0.0014,0.0001,642.86,1600.31,1399.77,21.61,552.73,2388.13,9032.79,47.48,521.45,2388.1,8125.13,8.445,392,38.83,23.3823,170,113,Healthy,1812.2011533333337,2871.3321043816477
37,58,-0.0019,0.0002,643.28,1582.94,1410.48,21.61,554.11,2388.12,9038.82,47.36,521.61,2388.11,8127.74,8.4104,393,38.85,23.336,170,112,Healthy,1812.5184266666665,2872.724264600354
37,59,0.0027,0.0004,642.55,1595.46,1408.57,21.61,553.05,2388.11,9048.18,47.5,520.88,2388.15,8124.66,8.4292,393,38.8,23.3332,170,111,Healthy,1813.4854933333334,2873.9464244966393
37,60,0.0013,-0.0003,642.34,1585.25,1414.78,21.61,554.26,2388.14,9040.92,47.53,521.24,2388.13,8125.27,8.4282,392,38.93,23.2334,170,110,Healthy,1812.8041066666667,2872.721159876342
37,61,0.0035,0.0003,642.45,1591.16,1400.18,21.61,553.54,2388.15,9046.19,47.52,521.55,2388.16,8126.77,8.4703,394,38.89,23.2826,170,109,Healthy,1812.7948600000002,2873.955452546549
37,62,-0.0014,0.0004,642.61,1581.5,1402.58,21.61,553.89,2388.17,9050.07,47.66,521.0,2388.11,8120.52,8.4238,393,38.9,23.2605,170,108,Healthy,1812.0869533333337,2873.7359810041885
37,63,-0.001,-0.0001,642.24,1591.84,1403.74,21.61,553.42,2388.09,9050.05,47.44,521.95,2388.12,8121.31,8.4414,393,38.8,23.2469,170,107,Healthy,1812.8865533333333,2873.794271680875
37,64,-0.002,-0.0001,642.81,1594.2,1409.64,21.61,553.51,2388.1,9039.4,47.39,521.22,2388.14,8125.12,8.436,393,39.2,23.312,170,106,Healthy,1813.0058666666669,2872.391083218247
37,65,-0.0013,0.0004,642.52,1589.93,1408.69,21.61,553.37,2388.07,9039.19,47.6,521.68,2388.11,8128.66,8.4259,393,38.69,23.3188,170,105,Healthy,1812.8576466666666,2872.952723538938
37,66,-0.0022,-0.0003,642.7,1590.27,1400.52,21.61,553.66,2388.08,9042.36,47.49,521.66,2388.15,8121.44,8.4468,392,38.92,23.3215,170,104,Healthy,1812.0418866666664,2872.486163717455
37,67,0.0006,-0.0004,642.41,1593.17,1413.88,21.61,553.11,2388.09,9050.62,47.41,521.31,2388.13,8125.16,8.4489,394,38.86,23.3045,170,103,Healthy,1813.96756,2874.3771934983233
37,68,0.0043,-0.0003,642.48,1586.68,1414.36,21.61,553.09,2388.14,9044.4,47.49,521.63,2388.12,8124.2,8.4769,392,38.7,23.414,170,102,Healthy,1812.98606,2873.1964359094004
37,69,0.0002,0.0004,643.04,1584.36,1409.55,21.61,553.93,2388.14,9049.64,47.52,521.52,2388.1,8126.56,8.4417,393,38.84,23.2232,170,101,Healthy,1813.1649933333333,2874.497838299949
37,70,0.001,0.0004,642.64,1591.47,1410.36,21.61,554.07,2388.12,9041.24,47.48,521.62,2388.13,8124.59,8.4332,392,39.08,23.3232,170,100,Warning,1812.9444266666667,2872.6573058145327
37,71,0.0026,0.0004,643.18,1596.56,1408.8,21.61,553.11,2388.14,9047.93,47.69,521.47,2388.12,8124.71,8.4388,393,38.9,23.2814,170,99,Warning,1813.6626800000001,2873.851013942786
37,72,-0.0014,0.0004,642.81,1588.86,1412.05,21.61,553.01,2388.14,9043.99,47.6,521.7,2388.14,8128.16,8.465,393,38.85,23.2723,170,98,Warning,1813.3104866666665,2873.7059558315327
37,73,-0.0024,-0.0004,642.85,1590.2,1407.48,21.61,553.37,2388.08,9037.43,47.3,521.2,2388.1,8125.55,8.4593,392,38.8,23.3026,170,97,Warning,1812.3821266666664,2872.207527205604
37,74,-0.0016,0.0003,642.22,1584.28,1409.37,21.61,552.95,2388.07,9037.22,47.46,521.63,2388.08,8124.58,8.4715,392,39.05,23.3422,170,96,Warning,1812.0222466666667,2872.028533406178
37,75,0.0015,-0.0005,642.68,1593.18,1411.24,21.61,553.65,2388.09,9047.28,47.64,521.53,2388.13,8126.98,8.4622,394,38.67,23.2209,170,95,Warning,1813.75754,2874.057993507524
37,76,0.0038,-0.0002,642.79,1591.41,1406.27,21.61,553.36,2388.13,9043.94,47.68,521.35,2388.09,8127.71,8.4411,392,39.02,23.3288,170,94,Warning,1813.00866,2873.6931055867285
37,77,0.0027,0.0004,642.43,1594.22,1408.53,21.61,553.34,2388.13,9047.23,47.58,521.82,2388.16,8118.21,8.4256,393,38.82,23.4415,170,93,Warning,1812.9964733333331,2872.726843616296
37,78,-0.0019,-0.0002,642.76,1587.6,1411.61,21.61,553.71,2388.1,9048.23,47.62,521.38,2388.17,8123.06,8.4429,390,39.04,23.3077,170,92,Warning,1812.9760400000002,2873.7652973423515
37,79,-0.0003,-0.0003,642.84,1582.68,1413.18,21.61,553.57,2388.09,9046.21,47.53,521.42,2388.11,8124.75,8.4368,392,38.79,23.2713,170,91,Warning,1812.83254,2873.625346980897
37,80,-0.0038,0.0,642.75,1593.82,1406.21,21.61,553.14,2388.12,9042.24,47.52,521.24,2388.09,8123.32,8.4126,393,38.88,23.311,170,90,Warning,1812.7775733333333,2872.6774016393965
37,81,0.0009,0.0002,642.67,1589.55,1405.92,21.61,553.28,2388.12,9041.82,47.59,521.32,2388.07,8126.57,8.4171,393,38.85,23.2601,170,89,Warning,1812.6698133333332,2873.133764913147
37,82,0.0009,0.0003,642.65,1585.97,1407.54,21.61,553.16,2388.08,9044.36,47.55,521.5,2388.1,8124.81,8.4355,392,38.92,23.1745,170,88,Warning,1812.5240000000001,2873.3531458431044
37,83,-0.0012,0.0004,642.59,1587.24,1408.22,21.61,552.85,2388.14,9052.38,47.84,521.54,2388.15,8123.6,8.4693,393,38.83,23.2861,170,87,Warning,1813.183026666667,2874.5527996283213
37,84,0.0018,-0.0004,642.56,1588.8,1411.69,21.61,553.72,2388.12,9045.12,47.4,522.14,2388.1,8125.28,8.4607,391,38.77,23.258,170,86,Warning,1813.0685799999999,2873.5148754388915
37,85,0.0035,0.0004,642.4,1589.23,1404.18,21.61,553.64,2388.12,9056.44,47.62,521.82,2388.11,8124.08,8.4146,394,38.9,23.2472,170,85,Warning,1813.45412,2875.334636896652
37,86,0.002,0.0004,642.6,1591.05,1407.47,21.61,553.16,2388.1,9047.38,47.58,521.73,2388.17,8126.84,8.4486,392,38.66,23.288,170,84,Warning,1813.2057733333334,2874.186855914282
37,87,0.0027,-0.0004,642.38,1590.4,1406.92,21.61,552.78,2388.16,9041.15,47.39,520.98,2388.16,8119.16,8.4119,393,38.76,23.2998,170,83,Warning,1812.17078,2871.8838583653774
37,88,0.0033,-0.0005,642.83,1587.11,1404.05,21.61,552.99,2388.17,9046.34,47.52,521.24,2388.07,8121.6,8.4818,394,38.73,23.4232,170,82,Warning,1812.411,2873.1697219946386
37,89,-0.0029,0.0004,643.14,1596.21,1410.57,21.61,553.64,2388.08,9047.96,47.69,521.39,2388.16,8121.51,8.4471,393,38.83,23.3039,170,81,Warning,1813.5694,2873.3272156795633
37,90,-0.0037,0.0,643.33,1587.6,1402.97,21.61,553.07,2388.16,9046.31,47.67,521.41,2388.15,8121.73,8.432,394,38.81,23.1895,170,80,Warning,1812.4294333333335,2873.1739794462674
37,91,-0.0014,-0.0002,642.76,1588.03,1411.44,21.61,553.6,2388.16,9044.28,47.55,521.0,2388.09,8120.69,8.4685,392,39.0,23.3672,170,79,Warning,1812.6697133333332,2872.6282608675488
37,92,-0.0004,0.0,642.21,1595.12,1411.27,21.61,552.97,2388.1,9049.74,47.56,520.91,2388.11,8124.01,8.4343,393,38.71,23.2792,170,78,Warning,1813.6689000000001,2874.1139923730157
37,93,0.002,-0.0002,642.44,1589.43,1415.84,21.61,553.97,2388.19,9050.93,47.61,521.58,2388.17,8127.41,8.4452,394,38.9,23.2977,170,77,Warning,1814.1215266666666,2874.7425494057898
37,94,-0.0005,0.0001,642.66,1588.44,1411.07,21.61,552.61,2388.17,9040.81,47.68,520.38,2388.16,8120.18,8.4288,391,38.78,23.3459,170,76,Warning,1812.2216466666664,2872.022805352497
37,95,0.0016,0.0002,642.91,1587.31,1408.24,21.61,552.84,2388.16,9043.79,47.46,521.44,2388.14,8124.71,8.4523,394,38.8,23.2014,170,75,Warning,1812.7375800000002,2873.1632213999337
37,96,0.0001,-0.0001,642.64,1597.41,1403.71,21.61,553.59,2388.16,9048.82,47.72,521.75,2388.16,8121.9,8.4188,392,38.83,23.1807,170,74,Warning,1813.1933000000001,2873.652305230259
37,97,0.0013,0.0004,643.25,1595.02,1408.1,21.61,552.93,2388.08,9039.71,47.57,521.08,2388.15,8121.14,8.4485,393,38.76,23.2951,170,73,Warning,1812.6762399999998,2871.8546424657384
37,98,0.0001,0.0004,642.51,1585.84,1406.89,21.61,552.76,2388.16,9038.68,47.45,521.04,2388.1,8121.55,8.4193,395,38.72,23.2516,170,72,Warning,1811.998726666667,2871.764977331521
37,99,-0.0024,-0.0003,642.83,1595.02,1415.18,21.61,553.06,2388.19,9040.85,47.6,521.31,2388.19,8126.19,8.4941,393,38.9,23.2972,170,71,Warning,1813.58142,2872.7746055366106
37,100,0.0003,0.0004,642.25,1591.71,1406.54,21.61,553.08,2388.17,9038.85,47.71,521.34,2388.14,8124.29,8.4493,393,38.79,23.3511,170,70,Warning,1812.4853600000001,2872.2353817805238
37,101,-0.0015,-0.0004,642.8,1582.79,1409.2,21.61,553.42,2388.15,9042.36,47.52,521.48,2388.16,8128.41,8.4577,392,38.93,23.2037,170,69,Warning,1812.5660933333331,2873.5486379830336
37,102,-0.0001,-0.0004,642.82,1591.73,1412.22,21.61,552.7,2388.11,9032.69,47.73,521.28,2388.19,8121.28,8.4467,394,38.61,23.3243,170,68,Warning,1812.3160666666668,2870.5691333295276
37,103,-0.0025,0.0004,642.96,1589.82,1416.65,21.61,552.7,2388.19,9045.33,47.7,521.19,2388.12,8128.38,8.4453,394,38.75,23.213,170,67,Warning,1813.8038866666668,2873.920735164948
37,104,-0.0001,-0.0,642.85,1594.16,1406.87,21.61,553.65,2388.11,9041.86,47.61,521.46,2388.1,8125.86,8.4353,394,38.89,23.3884,170,66,Warning,1813.12358,2872.9290904550508
37,105,0.0017,-0.0005,642.78,1587.19,1410.75,21.61,553.42,2388.18,9035.96,47.62,521.18,2388.14,8121.9,8.4667,393,38.71,23.2297,170,65,Warning,1812.1424266666668,2871.3149798118957
37,106,0.0052,-0.0003,642.49,1594.29,1412.05,21.61,552.15,2388.22,9039.67,47.83,520.58,2388.16,8124.76,8.445,392,38.89,23.2644,170,64,Warning,1812.9606266666665,2872.4644006482167
37,107,-0.0025,-0.0005,642.81,1586.56,1402.35,21.61,553.51,2388.13,9043.09,47.79,521.31,2388.15,8117.35,8.4709,393,38.67,23.2388,170,63,Warning,1811.7359800000002,2871.9564200716886
37,108,-0.0001,0.0,642.38,1580.0,1409.01,21.61,552.55,2388.16,9046.16,47.7,522.01,2388.11,8124.23,8.4271,393,38.59,23.2278,170,62,Warning,1812.3443266666666,2873.5876061640447
37,109,-0.002,-0.0005,642.75,1593.44,1413.71,21.61,553.55,2388.15,9051.84,47.71,521.06,2388.18,8124.46,8.4555,392,38.74,23.3249,170,61,Warning,1813.9320266666666,2874.5344978191647
37,110,-0.0018,-0.0001,642.32,1591.99,1404.23,21.61,552.94,2388.12,9042.54,47.94,520.61,2388.12,8128.38,8.455,395,38.73,23.2382,170,60,Warning,1812.9482133333336,2873.513966035766
37,111,0.0007,0.0004,642.28,1592.08,1407.31,21.61,552.94,2388.14,9045.56,47.72,521.49,2388.12,8120.09,8.4249,394,38.68,23.2141,170,59,Warning,1812.7772666666667,2872.7471952374726
37,112,0.0028,-0.0001,642.91,1592.04,1409.36,21.61,553.65,2388.17,9043.58,47.57,521.13,2388.14,8120.89,8.481,395,38.59,23.2764,170,58,Warning,1812.9598266666665,2872.43792749481
37,113,-0.0029,-0.0002,642.95,1591.5,1410.96,21.61,552.77,2388.12,9040.59,47.57,520.86,2388.13,8120.66,8.4718,394,38.73,23.2279,170,57,Warning,1812.6766466666668,2871.917118999992
37,114,-0.0036,-0.0003,643.23,1588.02,1406.73,21.61,553.35,2388.14,9044.04,47.81,521.53,2388.15,8121.8,8.4468,394,38.72,23.2456,170,56,Warning,1812.58816,2872.7209776952736
37,115,0.0008,0.0001,643.18,1587.01,1409.43,21.61,552.91,2388.18,9036.31,47.57,521.14,2388.23,8122.66,8.4808,394,38.67,23.1229,170,55,Warning,1812.1669133333332,2871.491084956337
37,116,-0.0002,0.0,642.6,1590.07,1409.19,21.61,552.75,2388.2,9036.43,47.67,520.56,2388.09,8117.86,8.4786,393,38.79,23.1928,170,54,Warning,1811.8994266666666,2870.8061361887394
37,117,-0.0025,-0.0,643.05,1592.83,1407.45,21.61,553.07,2388.14,9038.38,47.74,520.63,2388.16,8116.11,8.4721,393,38.82,23.2922,170,53,Warning,1812.0502866666664,2870.850750106615
37,118,0.0022,-0.0005,643.18,1592.46,1422.06,21.61,552.07,2388.15,9044.26,47.71,520.41,2388.15,8120.74,8.4428,395,38.73,23.22,170,52,Warning,1813.746186666667,2872.465343001843
37,119,0.0024,0.0001,643.16,1588.24,1410.48,21.61,553.34,2388.14,9039.32,47.64,521.01,2388.21,8121.28,8.4163,395,38.7,23.213,170,51,Warning,1812.5172866666665,2871.7477414334317
37,120,-0.003,-0.0003,642.95,1594.96,1413.22,21.61,552.28,2388.18,9041.93,47.69,520.82,2388.12,8125.52,8.4661,394,38.81,23.1364,170,50,Critical,1813.446166666667,2872.892013616043
37,121,0.0029,-0.0002,643.19,1586.61,1422.59,21.61,553.39,2388.15,9040.43,47.56,520.99,2388.14,8120.71,8.4548,394,38.84,23.2068,170,49,Critical,1813.1914399999998,2871.7761077022174
37,122,-0.0014,-0.0002,643.05,1582.08,1411.7,21.61,553.0,2388.19,9037.21,47.89,520.67,2388.16,8117.92,8.4625,394,38.87,23.2487,170,48,Critical,1811.737413333333,2870.9017442755503
37,123,-0.0025,0.0,642.61,1593.83,1415.42,21.61,552.25,2388.14,9042.63,47.66,521.07,2388.17,8116.55,8.4659,394,38.69,23.2544,170,47,Critical,1812.9566866666667,2871.5994037562004
37,124,0.0032,-0.0004,643.11,1587.36,1414.56,21.61,553.63,2388.14,9046.92,47.68,521.16,2388.23,8123.7,8.4783,392,38.72,23.1418,170,46,Critical,1813.2293400000003,2873.5495219641507
37,125,0.0043,-0.0002,643.31,1590.95,1418.46,21.61,552.51,2388.23,9047.19,47.6,520.74,2388.2,8119.8,8.4733,393,38.57,23.2318,170,45,Critical,1813.4583400000001,2872.9426207972947
37,126,-0.0021,0.0004,643.34,1594.74,1410.82,21.61,552.95,2388.19,9044.83,47.92,520.82,2388.21,8120.23,8.5147,394,38.94,23.1775,170,44,Critical,1813.21948,2872.5578177875136
37,127,-0.0019,0.0,642.61,1593.17,1414.05,21.61,552.66,2388.17,9038.78,47.67,520.51,2388.17,8122.34,8.4422,395,38.9,23.1179,170,43,Critical,1813.0133400000004,2871.800393913844
37,128,-0.0023,0.0001,642.99,1595.74,1416.59,21.61,552.47,2388.21,9046.79,47.79,521.2,2388.18,8122.77,8.4684,394,39.01,23.1962,170,42,Critical,1813.9343066666668,2873.2625551360698
37,129,0.0006,-0.0001,642.36,1592.32,1416.01,21.61,552.26,2388.15,9047.06,47.59,520.89,2388.21,8121.99,8.4877,393,38.88,23.2703,170,41,Critical,1813.4725333333333,2873.293299226232
37,130,-0.0029,-0.0004,643.31,1586.27,1415.35,21.61,552.83,2388.17,9039.5,47.7,520.98,2388.13,8121.66,8.4777,394,38.62,23.2562,170,40,Critical,1812.6575933333334,2871.845705178128
37,131,0.0,0.0005,642.7,1586.31,1414.7,21.61,552.6,2388.17,9043.21,47.82,520.57,2388.19,8117.98,8.4774,392,38.67,23.1927,170,39,Critical,1812.4133399999996,2872.0466028649666
37,132,-0.0014,-0.0005,643.47,1593.79,1417.36,21.61,552.55,2388.23,9042.98,47.84,521.02,2388.22,8119.85,8.479,393,38.73,23.2166,170,38,Critical,1813.356373333333,2872.1568183115237
37,133,-0.0006,-0.0004,643.21,1595.7,1415.17,21.61,552.47,2388.2,9045.7,47.91,520.69,2388.19,8121.21,8.4346,395,38.65,23.1339,170,37,Critical,1813.6852333333336,2872.8257814579856
37,134,0.0016,0.0004,642.93,1595.39,1415.32,21.61,552.73,2388.16,9046.09,47.69,520.83,2388.2,8125.41,8.4751,394,38.56,23.171,170,36,Critical,1813.9044066666668,2873.595403963098
37,135,-0.0,0.0004,642.92,1599.63,1417.45,21.61,552.53,2388.19,9045.8,47.82,520.27,2388.19,8123.87,8.5231,395,38.81,23.2239,170,35,Critical,1814.2558,2873.2261203910075
